id,lat,long,year,status,status_description,elevation,slope_deg,bio1_temp_mean_annual,bio4_seasonality_temp,bio5_temp_max_warm,bio6_temp_min_cold,bio12_precip_annual,bio15_seasonality_precip,months_with_snow,winter_precip,estim_snow,months_above_25,max_temperature,summer_max_temperature,winter_max_temperature,min_temperature,summer_min_temperature,winter_min_temperature,Worst_drought,Worst_drought_YearBefore,AnnualMean_PDSI,AnnualMean_YearBefore_PDSI,summerMean_PDSI,summerMean_YearBefore_PDSI,months_with_drought,months_with_drought_YearBefore,winterMean_PDSI,winterMean_YearBefore_PDSI,Max_snow,Max_snow_YearBefore,AnnualMean_swe,AnnualMean_YearBefore_swe,coldSeasonMean_swe,coldSeasonMean_YearBefore_swe,months_with_snow_YearBefore,springMean_swe,springMean_YearBefore_swe
h,39.6032,-120.6149,2019.0,0.0,long absence,1680.0576,9.15,7.381666660308838,648.3322143554688,26.836000442504883,-5.900000095367432,1148.0,76.88945007324219,4.0,553.0,206.0,2.0,28.0,28.0,6.799999999999997,-7.5,6.299999999999997,-7.5,-1.9099999999999968,-2.269999999999996,1.8241666666666676,-0.349999999999999,2.7933333333333343,-0.0466666666666668,0.0,2.0,0.2666666666666681,-0.8166666666666652,566.4,202.3,75.93333333333332,22.166666666666668,151.86666666666665,43.916666666666664,3.0,90.0,68.26666666666667
h,39.7304,-119.9966,2019.0,0.0,long absence,1987.9056,16.7,8.167333602905273,742.5935668945312,29.85199928283692,-7.332000255584717,436.0,56.66398239135742,4.0,186.0,125.0,2.0,31.30000000000001,31.30000000000001,6.400000000000006,-8.399999999999991,6.799999999999997,-8.399999999999991,-1.5899999999999963,-2.0600000000000023,1.370000000000002,-0.2250000000000002,1.9933333333333347,0.9133333333333316,0.0,1.0,-0.0266666666666637,-1.823333333333333,274.3,47.2,42.98333333333334,5.966666666666668,85.96666666666668,11.933333333333335,2.0,48.800000000000004,15.733333333333334
h,39.9636,-121.1595,2019.0,0.0,long absence,1882.14,39.81,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
h,40.029,-119.9701,2019.0,0.0,long absence,2189.0736,34.35,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
h,40.0901,-120.7003,2019.0,0.0,long absence,1695.9072,22.19,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
h,40.2118,-120.9494,2019.0,0.0,long absence,2026.92,22.54,6.8373332023620605,673.2882690429688,26.763999938964844,-6.783999919891357,847.0,69.80917358398438,4.0,385.0,385.0,2.0,27.60000000000001,27.60000000000001,4.700000000000003,-7.399999999999991,5.6000000000000085,-7.399999999999991,-1.8800000000000023,-2.1599999999999966,1.447500000000001,-0.6124999999999984,2.336666666666668,0.4700000000000036,0.0,1.0,-0.4533333333333331,-1.6999999999999982,555.4,167.5,96.2,23.59166666666667,191.85000000000002,46.86666666666667,4.0,97.30000000000001,56.46666666666667
h,40.3043,-120.599,2019.0,0.0,long absence,1614.8304,36.55,7.300000190734863,697.5498657226562,28.1200008392334,-6.995999813079834,523.0,62.375953674316406,4.0,232.0,161.0,2.0,29.099999999999994,29.099999999999994,5.5,-7.5,5.900000000000006,-7.5,-1.8999999999999984,-2.289999999999999,1.4075000000000013,-0.8466666666666652,1.7300000000000015,0.3366666666666684,0.0,2.0,-0.3033333333333322,-2.023333333333331,327.20000000000005,58.1,49.816666666666684,8.316666666666668,99.63333333333337,16.633333333333336,2.0,36.93333333333334,19.366666666666667
h+,39.73042203,-119.995549,2019.0,0.0,long absence,2055.2664,16.7,8.167333602905273,742.5935668945312,29.85199928283692,-7.332000255584717,436.0,56.66398239135742,4.0,186.0,125.0,2.0,31.30000000000001,31.30000000000001,6.400000000000006,-8.399999999999991,6.799999999999997,-8.399999999999991,-1.5899999999999963,-2.0600000000000023,1.370000000000002,-0.2250000000000002,1.9933333333333347,0.9133333333333316,0.0,1.0,-0.0266666666666637,-1.823333333333333,274.3,47.2,42.98333333333334,5.966666666666668,85.96666666666668,11.933333333333335,2.0,48.800000000000004,15.733333333333334
h+,39.96345696,-121.16126,2019.0,0.0,long absence,2048.000065536,39.81,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
i,40.084,-120.673,2019.0,0.0,long absence,1455.1152000000002,23.24,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
i1,39.6142,-120.6178,2019.0,0.0,long absence,1844.9544,15.24,7.381666660308838,648.3322143554688,26.836000442504883,-5.900000095367432,1148.0,76.88945007324219,4.0,553.0,206.0,2.0,28.0,28.0,6.799999999999997,-7.5,6.299999999999997,-7.5,-1.9099999999999968,-2.269999999999996,1.8241666666666676,-0.349999999999999,2.7933333333333343,-0.0466666666666668,0.0,2.0,0.2666666666666681,-0.8166666666666652,566.4,202.3,75.93333333333332,22.166666666666668,151.86666666666665,43.916666666666664,3.0,90.0,68.26666666666667
i2,39.61348803,-120.619342,2019.0,0.0,long absence,1841.6016,15.23,7.381666660308838,648.3322143554688,26.836000442504883,-5.900000095367432,1148.0,76.88945007324219,4.0,553.0,206.0,2.0,28.0,28.0,6.799999999999997,-7.5,6.299999999999997,-7.5,-1.9099999999999968,-2.269999999999996,1.8241666666666676,-0.349999999999999,2.7933333333333343,-0.0466666666666668,0.0,2.0,0.2666666666666681,-0.8166666666666652,566.4,202.3,75.93333333333332,22.166666666666668,151.86666666666665,43.916666666666664,3.0,90.0,68.26666666666667
j,39.9406,-121.1448,2019.0,0.0,long absence,1969.008,35.84,6.366166591644287,631.8948974609375,25.003999710083008,-5.607999801635742,1323.0,73.78965759277344,4.0,614.0,614.0,1.0,25.8,25.8,6.299999999999997,-7.5,5.5,-7.5,-2.490000000000002,-2.75,1.0133333333333336,-1.4875,2.0433333333333343,-1.2300000000000015,1.0,4.0,-1.576666666666668,-1.9466666666666652,604.8000000000001,315.40000000000003,110.5,32.225,219.78333333333333,63.51666666666667,3.0,204.0333333333334,107.00000000000001
j,40.02507401,-119.971876,2019.0,0.0,long absence,2350.0000752,25.32,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
j,40.0859,-120.6794,2019.0,0.0,long absence,1480.1088,26.77,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
k,39.5081,-120.046,2019.0,1.0,recent absence,2192.1216,27.45,6.319499969482422,712.941162109375,26.60400009155273,-8.420000076293945,649.0,65.4400863647461,4.0,292.0,292.0,2.0,28.200000000000003,28.200000000000003,4.5,-9.200000000000005,5.5,-9.200000000000005,-1.4799999999999969,-2.1300000000000026,1.2866666666666682,-0.114999999999999,1.8100000000000025,0.4366666666666698,0.0,1.0,0.080000000000003,-0.8233333333333329,501.40000000000003,205.4,109.00833333333334,26.8,217.03333333333333,53.13333333333333,4.0,168.4,69.4
k,39.8024,-119.9664,2019.0,0.0,long absence,2225.04,16.65,7.327000141143799,740.9981079101562,28.54800033569336,-7.579999923706055,481.0,55.28632736206055,4.0,199.0,199.0,2.0,29.80000000000001,29.80000000000001,5.400000000000006,-8.799999999999997,6.200000000000003,-8.799999999999997,-1.5399999999999991,-2.140000000000001,1.3458333333333343,-0.3374999999999997,1.890000000000003,0.5,0.0,1.0,0.003333333333335,-1.7799999999999987,320.20000000000005,110.4,63.00833333333333,13.325000000000003,126.01666666666667,26.433333333333337,3.0,93.93333333333334,37.233333333333334
k,39.9683,-121.2239,2019.0,0.0,long absence,1848.9168,6.97,8.097000122070312,648.6333618164062,27.559999465942383,-4.291999816894531,1311.0,77.33058166503906,2.0,624.0,0.0,2.0,28.5,28.5,8.100000000000009,-6.099999999999994,7.200000000000003,-6.099999999999994,-2.280000000000001,-2.490000000000002,1.5983333333333327,-1.1208333333333325,2.4766666666666666,-0.8800000000000002,1.0,3.0,-0.0233333333333334,-1.823333333333333,462.20000000000005,109.7,47.966666666666676,9.341666666666667,95.93333333333335,18.683333333333334,1.0,35.93333333333334,36.56666666666667
k,40.02595101,-119.979231,2019.0,0.0,long absence,2374.000075968,9.77,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
k,40.0901,-120.6761,2019.0,0.0,long absence,1584.0456,24.24,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
k+,39.50806498,-120.047732,2019.0,1.0,recent absence,2270.4552000000003,27.02,6.319499969482422,712.941162109375,26.60400009155273,-8.420000076293945,649.0,65.4400863647461,4.0,292.0,292.0,2.0,28.200000000000003,28.200000000000003,4.5,-9.200000000000005,5.5,-9.200000000000005,-1.4799999999999969,-2.1300000000000026,1.2866666666666682,-0.114999999999999,1.8100000000000025,0.4366666666666698,0.0,1.0,0.080000000000003,-0.8233333333333329,501.40000000000003,205.4,109.00833333333334,26.8,217.03333333333333,53.13333333333333,4.0,168.4,69.4
l,39.67115,-120.09426,2019.0,1.0,recent absence,2286.0,25.46,7.4116668701171875,715.4473876953125,28.676000595092773,-7.71999979019165,539.0,61.98612594604492,4.0,238.0,238.0,2.0,30.099999999999994,30.099999999999994,6.0,-8.700000000000003,5.900000000000006,-8.700000000000003,-1.519999999999996,-2.0600000000000023,1.3008333333333344,-0.0241666666666654,1.856666666666667,0.826666666666668,0.0,1.0,2.3684757858670005e-15,-0.9799999999999992,372.20000000000005,114.60000000000001,66.925,14.041666666666666,133.85,27.866666666666664,3.0,86.80000000000001,38.63333333333333
l,39.979,-121.2083,2019.0,0.0,long absence,1908.9624,26.2,7.489666938781738,657.4688720703125,27.011999130249023,-5.291999816894531,1264.0,77.37447357177734,4.0,606.0,424.0,2.0,27.8,27.8,6.700000000000003,-6.700000000000003,6.6000000000000085,-6.700000000000003,-2.259999999999998,-2.5,1.6025000000000005,-1.0966666666666665,2.460000000000001,-0.8733333333333325,1.0,3.0,-0.0066666666666653,-1.8200000000000005,530.8000000000001,149.5,65.64999999999999,14.883333333333333,131.29999999999998,29.483333333333334,2.0,60.26666666666667,50.4
l,40.02529998,-119.98081,2019.0,0.0,long absence,2308.000073856,31.44,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
l,40.0917,-120.678,2019.0,0.0,long absence,1687.068,37.24,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
l,40.2927,-120.5917,2019.0,0.0,long absence,1616.0496,9.15,7.300000190734863,697.5498657226562,28.1200008392334,-6.995999813079834,523.0,62.375953674316406,4.0,232.0,161.0,2.0,29.099999999999994,29.099999999999994,5.5,-7.5,5.900000000000006,-7.5,-1.8999999999999984,-2.289999999999999,1.4075000000000013,-0.8466666666666652,1.7300000000000015,0.3366666666666684,0.0,2.0,-0.3033333333333322,-2.023333333333331,327.20000000000005,58.1,49.816666666666684,8.316666666666668,99.63333333333337,16.633333333333336,2.0,36.93333333333334,19.366666666666667
m,39.9768,-121.1988,2019.0,0.0,long absence,1791.9192,31.86,7.489666938781738,657.4688720703125,27.011999130249023,-5.291999816894531,1264.0,77.37447357177734,4.0,606.0,424.0,2.0,27.8,27.8,6.700000000000003,-6.700000000000003,6.6000000000000085,-6.700000000000003,-2.259999999999998,-2.5,1.6025000000000005,-1.0966666666666665,2.460000000000001,-0.8733333333333325,1.0,3.0,-0.0066666666666653,-1.8200000000000005,530.8000000000001,149.5,65.64999999999999,14.883333333333333,131.29999999999998,29.483333333333334,2.0,60.26666666666667,50.4
m,40.02450999,-119.983509,2019.0,0.0,long absence,2232.000071424,19.39,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
m,40.0928,-120.6747,2019.0,0.0,long absence,1740.1032,2.86,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
m1,39.9962,-120.3272,2019.0,0.0,long absence,2206.1424,29.06,6.079999923706055,685.7451782226562,26.200000762939453,-7.504000186920166,660.0,60.14823913574219,4.0,280.0,280.0,2.0,27.3,27.3,4.799999999999997,-9.299999999999995,4.900000000000006,-9.299999999999995,-1.509999999999998,-2.1899999999999977,1.6816666666666684,-0.2366666666666657,1.8300000000000007,0.3333333333333357,0.0,1.0,0.6233333333333348,-1.0899999999999987,493.8,203.20000000000002,100.04166666666667,24.816666666666666,199.03333333333333,49.1,3.0,166.70000000000002,68.8
m2,39.99627597,-120.325406,2019.0,0.0,long absence,2217.7248,37.46,6.079999923706055,685.7451782226562,26.200000762939453,-7.504000186920166,660.0,60.14823913574219,4.0,280.0,280.0,2.0,27.3,27.3,4.799999999999997,-9.299999999999995,4.900000000000006,-9.299999999999995,-1.509999999999998,-2.1899999999999977,1.6816666666666684,-0.2366666666666657,1.8300000000000007,0.3333333333333357,0.0,1.0,0.6233333333333348,-1.0899999999999987,493.8,203.20000000000002,100.04166666666667,24.816666666666666,199.03333333333333,49.1,3.0,166.70000000000002,68.8
n,39.9766,-121.1859,2019.0,0.0,long absence,1772.1072,2.48,7.489666938781738,657.4688720703125,27.011999130249023,-5.291999816894531,1264.0,77.37447357177734,4.0,606.0,424.0,2.0,27.8,27.8,6.700000000000003,-6.700000000000003,6.6000000000000085,-6.700000000000003,-2.259999999999998,-2.5,1.6025000000000005,-1.0966666666666665,2.460000000000001,-0.8733333333333325,1.0,3.0,-0.0066666666666653,-1.8200000000000005,530.8000000000001,149.5,65.64999999999999,14.883333333333333,131.29999999999998,29.483333333333334,2.0,60.26666666666667,50.4
n,40.0002,-120.3207,2019.0,0.0,long absence,2281.1232,35.17,5.888166904449463,690.4649047851562,26.05599975585937,-7.835999965667725,661.0,58.95857620239258,4.0,279.0,279.0,1.0,27.200000000000003,27.200000000000003,4.5,-9.399999999999991,4.799999999999997,-9.399999999999991,-1.509999999999998,-2.1700000000000017,1.6791666666666671,-0.2608333333333323,1.7999999999999996,0.3033333333333345,0.0,1.0,0.6300000000000002,-1.1133333333333322,503.0,202.8,101.85833333333335,25.55,202.5666666666667,50.48333333333334,4.0,169.96666666666667,68.83333333333333
n,40.02106301,-119.992619,2019.0,0.0,long absence,2115.00006768,5.12,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
n,40.0952,-120.682,2019.0,0.0,long absence,1933.3464,34.05,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
n,40.1187,-120.3124,2019.0,0.0,long absence,1616.6592,34.13,6.902166843414307,710.136474609375,27.808000564575195,-7.599999904632568,545.0,57.58522415161133,4.0,226.0,226.0,2.0,28.90000000000001,28.90000000000001,5.400000000000006,-8.200000000000003,5.799999999999997,-8.200000000000003,-1.6499999999999986,-2.269999999999996,1.5350000000000008,-0.4024999999999992,1.856666666666667,0.413333333333334,0.0,1.0,-0.086666666666666,-1.8866666666666656,346.1,127.30000000000001,64.375,15.558333333333332,128.75,30.866666666666664,3.0,86.2,42.93333333333334
o,39.9787,-121.1885,2019.0,0.0,long absence,1823.0088,39.65,7.489666938781738,657.4688720703125,27.011999130249023,-5.291999816894531,1264.0,77.37447357177734,4.0,606.0,424.0,2.0,27.8,27.8,6.700000000000003,-6.700000000000003,6.6000000000000085,-6.700000000000003,-2.259999999999998,-2.5,1.6025000000000005,-1.0966666666666665,2.460000000000001,-0.8733333333333325,1.0,3.0,-0.0066666666666653,-1.8200000000000005,530.8000000000001,149.5,65.64999999999999,14.883333333333333,131.29999999999998,29.483333333333334,2.0,60.26666666666667,50.4
o,40.01541001,-119.999208,2019.0,0.0,long absence,2078.000066496,10.7,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
o,40.1026,-120.6796,2019.0,0.0,long absence,2221.992,17.37,6.671499729156494,643.6004638671875,26.1879997253418,-6.156000137329102,782.0,66.67908477783203,4.0,349.0,349.0,2.0,27.10000000000001,27.10000000000001,5.900000000000006,-7.5,5.299999999999997,-7.5,-1.8900000000000008,-2.280000000000001,1.553333333333334,-0.4491666666666661,2.2466666666666675,0.3266666666666656,0.0,1.0,-0.3333333333333333,-1.7199999999999989,453.70000000000005,182.9,83.03333333333335,21.608333333333334,165.33333333333334,42.81666666666667,3.0,123.16666666666667,61.76666666666667
o,40.122,-120.3141,2019.0,0.0,long absence,1616.9640000000002,6.65,6.902166843414307,710.136474609375,27.808000564575195,-7.599999904632568,545.0,57.58522415161133,4.0,226.0,226.0,2.0,28.90000000000001,28.90000000000001,5.400000000000006,-8.200000000000003,5.799999999999997,-8.200000000000003,-1.6499999999999986,-2.269999999999996,1.5350000000000008,-0.4024999999999992,1.856666666666667,0.413333333333334,0.0,1.0,-0.086666666666666,-1.8866666666666656,346.1,127.30000000000001,64.375,15.558333333333332,128.75,30.866666666666664,3.0,86.2,42.93333333333334
p,40.025047,-119.977423,2019.0,0.0,long absence,2333.000074656,26.0,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
q,39.9697,-121.1577,2019.0,0.0,long absence,1687.9824,16.41,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
q,40.015704,-119.974532,2019.0,0.0,long absence,2069.000066208,14.93,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
q+,39.96800004,-121.160016,2019.0,1.0,recent absence,1783.000057056,21.0,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
r,40.014774,-119.972708,2019.0,0.0,long absence,2077.000066464,14.22,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
s,40.024616,-119.977978,2019.0,0.0,long absence,2320.00007424,25.28,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
s+,39.96616004,-121.163272,2019.0,0.0,long absence,1980.00006336,36.15,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
